model,seq,kf,iou,absdiff_med_mm,signed_med_mm,n_px,occ_ratio
MD-map,AP12,0768,0.44574333565585406,9.448484420776367,-8.975908279418945,32904,0.4473119946265726
MD-map,AP12,0775,0.4428485861888243,8.499622344970703,-8.034318923950195,33648,0.44443472829481573
MD-map,AP12,0784,0.4222222222222222,9.533598899841309,-9.219661712646484,33306,0.4239049559054926
MD-map,AP12,0789,0.42730610590563384,9.142741203308105,-8.996561050415039,34702,0.4280381188650215
MD-map,AP12,0795,0.4398372545551035,9.153753280639648,-9.005859375,36402,0.43985423496945536
MD-map,AP12,0799,0.4696696626861854,6.922513008117676,-6.738096237182617,39477,0.4696696626861854
MD-map,AP12,0805,0.48353862356335,6.7459492683410645,-6.653949737548828,41642,0.48353862356335
MD-map,AP12,0810,0.5101699700717149,5.789577960968018,-5.6324005126953125,44539,0.5101699700717149
MD-map,AP12,0815,0.526893511317989,4.75996732711792,-4.680246353149414,46604,0.526893511317989
MD-map,AP12,0819,0.5430163861330956,5.041807651519775,-4.979893684387207,48424,0.5430163861330956
MD-map,AP12,0824,0.5609423654436454,4.676490783691406,-4.60343074798584,49842,0.5609423654436454
MD-map,AP12,0828,0.5794041910850648,5.122885227203369,-5.02939510345459,51356,0.5794041910850648
MD-map,AP12,0832,0.5948471027376837,5.074441432952881,-4.907399654388428,52388,0.5948471027376837
MD-map,AP12,0838,0.6150280993215861,4.75020694732666,-4.630833625793457,53260,0.6150280993215861
MD-map,AP12,0844,0.6291381882138166,5.81754732131958,-5.714550971984863,54334,0.6291381882138166
MD-map,AP12,0851,0.660298595982983,6.298065185546875,-6.147623062133789,55229,0.660298595982983
MD-map,AP12,0865,0.6824154191274092,9.186863899230957,-9.110480308532715,57420,0.6824154191274092
MD-map,AP12,0870,0.6871021201211498,9.632229804992676,-9.556174278259277,58331,0.6871021201211498
MD-map,AP12,0882,0.6756838186239696,9.787276268005371,-9.728103637695312,60942,0.6759182531397638
MD-map,AP12,0888,0.6680921635914178,9.104907989501953,-9.016036987304688,61831,0.6682313670265477
MD-map,AP12,0896,0.6593243133099682,8.907005310058594,-8.86996078491211,62634,0.6593243133099682
MD-map,AP12,0905,0.6400624075537454,7.69171142578125,-7.656678676605225,60774,0.6400624075537454
MD-map,AP12,0913,0.6379025514470437,6.9111738204956055,-6.874635696411133,59966,0.6379025514470437
MD-map,AP12,0920,0.6300867176448882,6.076455116271973,-6.011202812194824,60068,0.6300867176448882
MD-map,AP12,0958,0.6237775585485116,5.227804183959961,-5.202054977416992,57168,0.6237775585485116
MD-map,AP12,1119,0.6309806175225955,5.168646812438965,-5.144685745239258,59923,0.6309806175225955
MD-map,AP12,1128,0.6483850129198966,4.808753967285156,-4.75028133392334,59629,0.6483850129198966
MD-map,AP12,1134,0.6360906869459451,5.975574493408203,-5.954712867736816,57733,0.6360906869459451
MD-map,AP12,1144,0.645976957771494,5.672022819519043,-5.651846408843994,54942,0.645976957771494
MD-map,AP12,1151,0.6470260637112942,5.817890167236328,-5.813508987426758,51973,0.6470260637112942
MD-map,AP12,1157,0.6200462921520735,5.998998641967773,-5.987405776977539,48133,0.6200462921520735
MD-map,AP12,1164,0.5802453094953485,5.7220458984375,-5.694240570068359,43623,0.5802453094953485
MD-map,AP12,1173,0.551008359386531,5.423009395599365,-5.272567272186279,39963,0.5515079929667261
MD-map,AP12,1178,0.5433514135437212,5.852148056030273,-5.679443359375,37810,0.5434994041177518
MD-map,AP12,1184,0.5394143524883146,6.032764911651611,-5.94046688079834,37165,0.5409820273580491
MD-map,AP12,1190,0.5344445514982176,6.224870681762695,-6.140470504760742,36681,0.535141834205453
MD-map,AP12,1196,0.5373109885910803,6.996095180511475,-6.921365737915039,37608,0.5375208145661016
MD-map,AP12,1199,0.5409661862074603,6.0585737228393555,-5.946815013885498,38605,0.5412391502813774
MD-map,AP12,1204,0.5391299632627056,5.8232245445251465,-5.777687072753906,38632,0.5391716938927675
MD-map,AP12,1211,0.542970797328352,5.5345892906188965,-5.345761775970459,39553,0.542970797328352
MD-map,AP12,1219,0.5485345346918463,4.860430717468262,-4.624396324157715,41228,0.5485345346918463
MD-map,AP12,1229,0.5605303058782252,5.041748046875,-4.884451866149902,43789,0.5605303058782252
MD-map,AP12,1235,0.5728486771723582,4.9531755447387695,-4.863530158996582,46768,0.5728486771723582
MD-map,AP12,1241,0.5844295486262039,4.759654521942139,-4.70416259765625,50316,0.5844295486262039
MD-map,AP12,1245,0.5944977008806797,5.633890628814697,-5.6016740798950195,52867,0.5944977008806797
MD-map,AP12,1248,0.6070089114865235,6.01796817779541,-6.009697914123535,54910,0.6070089114865235
MD-map,AP12,1252,0.6238340736897853,5.712837219238281,-5.696445465087891,56097,0.6238340736897853
MD-map,AP12,1257,0.6251795619213387,7.169991493225098,-7.160395622253418,56909,0.6251795619213387
MD-map,AP12,1261,0.6303496802139363,6.542861461639404,-6.530046463012695,58785,0.6303496802139363
MD-map,AP12,1266,0.6257267086814207,8.039192199707031,-8.027627944946289,59690,0.6257267086814207
MD-map,AP12,1270,0.6082171268132897,8.224725723266602,-8.206039428710938,60285,0.6082171268132897
MD-map,AP12,1277,0.5958465303771955,7.63857364654541,-7.595479488372803,60429,0.5958465303771955
MD-map,AP12,1283,0.5909058608253833,8.307546615600586,-8.285567283630371,63182,0.5909058608253833
MD-map,AP12,1293,0.5930138456395911,9.234457969665527,-9.218499183654785,64778,0.5930138456395911
MD-map,AP12,1300,0.5491807311912611,9.8240966796875,-9.819269180297852,65436,0.5491934359546323
MD-map,AP12,1334,0.5781002753857586,9.13575267791748,-9.124040603637695,61681,0.5781002753857586
MD-map,AP12,1342,0.601787175130577,8.80277156829834,-8.79110336303711,63286,0.601787175130577
MD-map,AP12,1349,0.6029819320472214,8.523523330688477,-8.503556251525879,62007,0.6029819320472214
MD-map,AP12,1356,0.6034189887599841,8.651718139648438,-8.641764640808105,62618,0.6034189887599841
MD-map,AP12,1363,0.601123595505618,8.1165132522583,-8.104205131530762,61913,0.601123595505618
MD-map,AP12,1369,0.5996247449723113,8.161499977111816,-8.148580551147461,61958,0.5996247449723113
MD-map,AP12,1373,0.5940348943321557,7.601261138916016,-7.57753849029541,62671,0.5940348943321557
MD-map,AP12,1378,0.5951785698168723,7.692873477935791,-7.680773735046387,64207,0.5951785698168723
MD-map,AP12,1381,0.5938979579002219,7.0542097091674805,-7.034823417663574,64742,0.5938979579002219
MD-map,AP12,1387,0.5887034454580177,6.996377944946289,-6.992802143096924,64738,0.5887034454580177
MD-map,AP12,1391,0.5987512591772468,6.544261932373047,-6.542354583740234,64383,0.5987512591772468
MD-map,AP12,1396,0.6181258249010119,6.437361240386963,-6.423890590667725,65105,0.6181258249010119
MD-map,AP12,1401,0.6395469186794479,6.346657752990723,-6.343976020812988,65250,0.6395469186794479
MD-map,AP12,1405,0.6506996241119398,6.44153356552124,-6.436347961425781,65407,0.6506996241119398
MD-map,AP12,1411,0.6595710691321538,6.019771099090576,-6.016105651855469,65492,0.6595710691321538
MD-map,AP12,1421,0.6634026430465123,6.142675876617432,-6.13635778427124,64667,0.6634026430465123
MD-map,AP12,1434,0.6926756131811511,5.940169334411621,-5.937546730041504,64779,0.6926756131811511
MD-map,AP12,1598,0.6682492924392075,5.603432655334473,-5.519554138183594,57048,0.6682492924392075
MD-map,AP12,1615,0.6704025645767832,7.021129131317139,-6.995499134063721,53273,0.6704025645767832
MD-prior,SM1,0000,0.6584433742426596,1.9573867321014404,-0.8221566677093506,21115,0.6584433742426596
MD-prior,SM1,0003,0.6227313974591652,1.8999576568603516,-0.2090930938720703,19111,0.6227313974591652
MD-prior,SM1,0008,0.5933995406026212,1.9176006317138672,0.43454766273498535,17349,0.5933995406026212
MD-prior,SM1,0012,0.5729662361205529,2.021610736846924,0.7269978523254395,14824,0.5729662361205529
MD-prior,SM1,0016,0.5270518204427773,2.00614333152771,1.087963581085205,12713,0.5270518204427773
MD-prior,SM1,0023,0.504931298996881,2.38560152053833,1.8177926540374756,11790,0.5053119730185498
MD-prior,SM1,0028,0.4951156383067546,2.2333264350891113,1.6164183616638184,11675,0.4951156383067546
MD-prior,SM1,0045,0.446800128925975,2.864226818084717,0.08279085159301758,12272,0.4536720521031989
MD-prior,SM1,0051,0.43653064829535415,2.8656721115112305,-0.7662773132324219,12157,0.44223743482424716
MD-prior,SM1,0060,0.41703064782528904,2.977743625640869,-1.8864423036575317,11256,0.42136072454163903
MD-prior,SM1,0063,0.4352272307749105,2.942115068435669,-1.4731884002685547,11652,0.436553100288227
MD-prior,SM1,0064,0.43888765129576,3.271043300628662,-1.4683306217193604,11687,0.4441421970487405
MD-prior,SM1,0066,0.45677674835624626,3.399491310119629,-1.6297399997711182,11948,0.4578115069722233
MD-prior,SM1,0068,0.4504548347246659,3.0382275581359863,-1.4040768146514893,11833,0.45214001948879395
MD-prior,SM1,0071,0.44698037721470757,2.9120445251464844,-1.4607608318328857,11629,0.4485257657245299
MD-prior,SM1,0074,0.4607884534182949,2.612888813018799,-1.1654794216156006,11809,0.46134941054490997
MD-prior,SM1,0077,0.4665339255628733,2.953857183456421,-1.2490004301071167,11972,0.4665900823281639
MD-prior,SM1,0081,0.472223274131859,3.392845392227173,-1.946374773979187,12232,0.47294839736303707
MD-prior,SM1,0085,0.4719694967722451,3.0843913555145264,-1.902759075164795,12347,0.4722473946533756
MD-prior,SM1,0088,0.46484403941616653,2.868950366973877,-1.8781721591949463,12413,0.4653325921808412
MD-prior,SM1,0091,0.46266888765500647,2.7136802673339844,-1.5790462493896484,12385,0.46321051657100537
MD-prior,SM1,0095,0.45734953916204607,3.24326753616333,-1.9016265869140625,12337,0.4598153529260308
MD-prior,SM1,0098,0.4587849295878493,3.0521154403686523,-1.933664083480835,12335,0.4605617687225483
MD-prior,SM1,0101,0.4566532258064516,3.1571686267852783,-2.1070241928100586,12157,0.4577417426393663
MD-prior,SM1,0103,0.45893520429219975,3.4905524253845215,-2.327427387237549,12156,0.46063406205394036
MD-prior,SM1,0105,0.46457996313156014,2.8037726879119873,-2.071887254714966,12217,0.46480039131579937
MD-prior,SM1,0108,0.46839179605137055,3.068268299102783,-1.8047988414764404,12107,0.4721165302279104
MD-prior,SM1,0111,0.482064638333136,2.9365272521972656,-1.4170259237289429,11984,0.4845837615621788
MD-prior,SM1,0113,0.4904856574836694,2.691760540008545,-1.337483525276184,11884,0.4918778427550357
MD-prior,SM1,0116,0.49933582399335824,2.911597490310669,-1.6589462757110596,11804,0.500394632991318
MD-prior,SM1,0118,0.495019836245463,3.081932544708252,-1.9402652978897095,11638,0.49577738366692004
MD-prior,SM1,0120,0.4944711741369123,3.180384635925293,-1.7859339714050293,11635,0.4964290242150192
MD-prior,SM1,0123,0.48602355673523556,3.428161144256592,-2.4369359016418457,11641,0.48904957819058303
MD-prior,SM1,0125,0.4770817262798912,2.6522576808929443,-1.810222864151001,11693,0.4782220055257598
MD-prior,SM1,0127,0.4739158011575359,2.565830945968628,-1.6433000564575195,11885,0.4763738881829733
MD-prior,SM1,0129,0.4615086590988338,2.543836832046509,-1.7941594123840332,11861,0.4615086590988338
MD-prior,SM1,0131,0.4535684234682169,3.1935274600982666,-2.530723810195923,11764,0.4535684234682169
MD-prior,SM1,0134,0.434251460657106,3.340601921081543,-2.757430076599121,11415,0.4386726034174373
MD-prior,SM1,0137,0.42300944417484787,3.0228047370910645,-2.486452579498291,11316,0.4256170531039641
MD-prior,SM1,0141,0.40489040643242646,3.490656614303589,-2.9953420162200928,10995,0.4128789277406491
MD-prior,SM1,0144,0.407666017419426,2.984851598739624,-2.5753676891326904,11015,0.40973832394832727
MD-prior,SM1,0150,0.42452830188679247,3.0725746154785156,-2.6357622146606445,11626,0.42603463992707385
MD-prior,SM1,0152,0.4447129466900996,2.708479881286621,-2.172484874725342,12118,0.444818747711461
MD-prior,SM1,0154,0.4731032923981014,2.765610694885254,-2.1792054176330566,12476,0.4731587869655302
MD-prior,SM1,0156,0.5181246979217013,2.845078706741333,-2.1493136882781982,12787,0.5181246979217013
MD-prior,SM1,0157,0.5546922213588881,2.6618540287017822,-1.897573471069336,12789,0.5546922213588881
MD-prior,SM1,0159,0.6108352803738317,3.281146287918091,-2.21329927444458,12423,0.6108352803738317
MD-prior,SM1,0162,0.7293432546101585,3.8031935691833496,-2.388209104537964,10511,0.7293432546101585
MD-prior,SM1,0164,0.8081119723079239,3.709167242050171,-3.186464309692383,10139,0.8081119723079239
MD-prior,SM1,0166,0.7552187209147719,4.156604290008545,-3.0314624309539795,10602,0.7590778866013725
MD-prior,SM1,0168,0.738948084334618,3.8120150566101074,-3.0128211975097656,12654,0.761915700011485
MD-prior,SM1,0170,0.765327150953117,2.819955348968506,-1.9049346446990967,14545,0.7814807112405115
MD-prior,SM1,0172,0.7894991531575127,2.492711067199707,-1.216888427734375,16046,0.8116794042719969
MD-prior,SM1,0174,0.7920783226787071,2.266451835632324,-1.0142773389816284,17544,0.810777848044087
MD-prior,SM1,0176,0.7976320503298527,2.1450817584991455,-0.6007254123687744,18051,0.8137177113638367
MD-prior,SM1,0178,0.8059334110636093,1.9484013319015503,-0.4810541868209839,18486,0.8156557982025789
MD-prior,SM1,0180,0.8075445028490658,2.338409423828125,-0.5266815423965454,18156,0.8135525616025527
MD-prior,SM1,0183,0.7969445336514199,2.5826096534729004,-0.013649463653564453,17198,0.8039793662490788
MD-prior,SM1,0186,0.7830920616898477,2.485513687133789,0.001043081283569336,16476,0.794467720434203
MD-prior,SM1,0189,0.7497597078046905,2.7485342025756836,0.3446340560913086,15528,0.7658841788728296
MD-prior,SM1,0194,0.7739130434782608,2.9014945030212402,-0.015556812286376953,14379,0.780752958817544
MD-prior,SM1,0198,0.7590515326521546,3.369450569152832,0.3902316093444824,13535,0.7655222383234868
MD-prior,SM1,0204,0.7305777469028598,3.2795965671539307,-0.2231299877166748,12481,0.7353999767792871
MD-prior,SM1,0213,0.7662938681064404,2.8026998043060303,1.5258491039276123,15779,0.7706470787222732
MD-prior,SM1,0216,0.7926397092230805,2.497464418411255,1.254737377166748,17313,0.7959852519459238
MD-prior,SM1,0219,0.8075554802642724,2.4422407150268555,0.6358474493026733,18990,0.8099317246936093
MD-prior,SM1,0223,0.8313538255139487,2.236321449279785,0.041112303733825684,21060,0.8371531488738472
MD-prior,SM1,0225,0.8459215641867663,2.2341012954711914,0.2321302890777588,22399,0.8557984213721919
MD-prior,SM1,0228,0.8463319650563098,1.924261450767517,0.07137656211853027,24104,0.8587221417723307
MD-prior,SM1,0230,0.845514121286717,1.73872709274292,-0.138014554977417,25395,0.854583138329879
MD-prior,SM1,0232,0.8346106781735042,1.6075968742370605,-0.22365152835845947,25858,0.8481801077012912
MD-prior,SM1,0234,0.81996295017112,1.3774186372756958,-0.08912384510040283,26078,0.8378515488759948
MD-prior,SM1,0236,0.8097752671005772,1.3860762119293213,-0.29206275939941406,26282,0.8243377073533052
MD-prior,SM1,0238,0.7973879920188645,1.397848129272461,-0.5302578210830688,26296,0.809036969420356
MD-prior,SM1,0241,0.7813440619877813,1.4900267124176025,-0.5467832088470459,26171,0.7925088466382775
MD-prior,SM1,0244,0.7655650414968617,1.5610158443450928,-0.6824135780334473,25702,0.7733193904989543
MD-prior,SM1,0246,0.752135980746089,1.720339059829712,-0.9156614542007446,24982,0.7574760855789251
MD-prior,SM1,0248,0.7365626055192314,1.7157495021820068,-0.6717294454574585,23978,0.7412662747391425
MD-prior,SM1,0250,0.7181479578731056,1.9008070230484009,-0.7235109806060791,22342,0.7195835207918246
MD-prior,SM1,0253,0.6824533902544775,1.9892454147338867,-0.4551112651824951,20415,0.682958564088877
MD-prior,SM1,0256,0.6482281170745082,2.1423697471618652,-0.7010996341705322,18881,0.6483411022758432
MD-prior,SM1,0259,0.6023201015044408,2.011805772781372,-0.2416074275970459,16331,0.602610587382161
MD-prior,SM1,0264,0.5668614913897932,1.9925683736801147,0.1882314682006836,14178,0.5668614913897932
MD-prior,SM1,0271,0.5257718180603199,2.138793468475342,1.157119870185852,11576,0.5261117547455664
MD-prior,SM1,0276,0.4700561704939699,2.64662504196167,2.00730562210083,11239,0.47842159916926275
MD-prior,SM1,0279,0.48412502061685636,2.472907304763794,1.2187957763671875,11579,0.48498225926231536
MD-prior,SM1,0282,0.47222113311115466,2.594888210296631,1.0221898555755615,11887,0.47354995683227374
MD-prior,SM1,0285,0.47499016909162406,2.3583321571350098,0.0171661376953125,11960,0.47499016909162406
MD-prior,SM1,0290,0.47004026209836586,2.886697769165039,-0.11655688285827637,11754,0.4717249555423829
MD-prior,SM1,0301,0.4564052795031056,3.4737884998321533,-1.8423497676849365,11645,0.4599758726699615
MD-prior,SM1,0308,0.4531433033971105,3.841698169708252,-2.6181936264038086,11497,0.4614750235626767
MD-prior,SM1,0320,0.45449603975772634,3.660529851913452,-2.609074115753174,11552,0.4547784552056231
MD-prior,SM1,0324,0.43109851820653217,2.902388572692871,-2.0584464073181152,11177,0.43109851820653217
MD-prior,SM1,0327,0.4134586352657005,2.7963221073150635,-2.2634565830230713,10875,0.4134586352657005
MD-prior,SM1,0329,0.403584417532151,3.0459165573120117,-2.4738609790802,10626,0.403584417532151
MD-prior,SM1,0330,0.3967860629270857,2.9733328819274902,-2.4584829807281494,10394,0.3968385086171291
MD-prior,SM1,0332,0.39563769688353473,3.1893551349639893,-2.6702880859375,10329,0.39642135210002244
MD-prior,SM1,0335,0.3957083783481727,2.5298147201538086,-2.0742416381835938,10338,0.396332600350341
MD-prior,SM1,0337,0.39833963382996074,3.033161163330078,-2.4615378379821777,10452,0.39849512583861524
MD-prior,SM1,0341,0.39913474806996607,2.6112942695617676,-1.7757117748260498,10566,0.39913474806996607
MD-prior,SM1,0344,0.4032439316751573,3.1022727489471436,-1.7735660076141357,10612,0.4032964974714366
MD-prior,SM1,0347,0.40083112958065736,3.2120494842529297,-2.436652660369873,10464,0.40083112958065736
MD-prior,SM1,0354,0.3970655313972936,2.927333116531372,-1.8414855003356934,10289,0.3970655313972936
MD-prior,SM1,0358,0.3990995459574955,2.822756767272949,-1.7776042222976685,10312,0.3990995459574955
MD-prior,SM1,0362,0.3993874773139746,2.515822649002075,-1.7393529415130615,10407,0.3993874773139746
MD-prior,SM1,0366,0.3995772468199147,2.1855978965759277,-0.2956986427307129,10462,0.39994714188627956
MD-prior,SM1,0370,0.4102263265460601,2.153068780899048,0.3836899995803833,10664,0.410333080999243
MD-prior,SM1,0376,0.46458912106937233,1.5311986207962036,0.4072636365890503,11450,0.46458912106937233
MD-prior,SM1,0380,0.509983429991715,1.5962421894073486,0.24461746215820312,12225,0.51029625025896
MD-prior,SM1,0384,0.5412618374123724,2.0076632499694824,-0.24142861366271973,13153,0.5412618374123724
MD-prior,SM1,0392,0.5372975033352392,2.003699541091919,-1.1960268020629883,13965,0.5372975033352392
MD-prior,SM1,0395,0.5493573655791315,1.8298923969268799,-1.016676425933838,14249,0.5493573655791315
MD-prior,SM1,0397,0.5576440119290536,1.9760727882385254,-0.5754232406616211,13973,0.5576440119290536
MD-prior,SM1,0400,0.555701394585726,2.3279337882995605,0.6021112203598022,13292,0.555956678700361
MD-prior,SM1,0402,0.556758855762178,2.35554575920105,1.061558723449707,12671,0.5584398756046994
MD-prior,SM1,0404,0.5641060626733979,2.47029972076416,1.4339238405227661,12178,0.5663144470759701
MD-prior,SM1,0406,0.5739539799202574,2.5734901428222656,1.3397634029388428,11743,0.5739539799202574
MD-prior,SM1,0408,0.5902493867538839,2.1061301231384277,1.0524094104766846,11249,0.5902493867538839
MD-prior,SM1,0414,0.6332743160660231,2.4387240409851074,1.159563660621643,10478,0.6332743160660231
MD-prior,SM1,0419,0.6089346712211785,2.0207018852233887,0.7148832082748413,10910,0.6089346712211785
MD-prior,SM1,0421,0.5893755187734974,1.9422471523284912,0.4265904426574707,11767,0.5893755187734974
MD-prior,SM1,0428,0.604347665348072,3.1773746013641357,1.8705278635025024,16080,0.6335780161867118
MD-prior,SM1,0446,0.528162403191739,2.299576997756958,-1.9320249557495117,17751,0.528162403191739
MD-prior,SM1,0451,0.5415800415800416,1.9869208335876465,-1.4659464359283447,17899,0.5415800415800416
MD-prior,SM1,0460,0.5666714635199309,2.162158489227295,-1.3731420040130615,19477,0.5666714635199309
MD-prior,SM1,0462,0.5944759515759624,2.283751964569092,-1.7085373401641846,21605,0.5944759515759624
MD-prior,SM1,0464,0.6174331606759798,2.179861068725586,-1.392066478729248,23397,0.6174331606759798
MD-prior,SM1,0467,0.6346831422758176,2.3373217582702637,-1.5819817781448364,25322,0.6346831422758176
MD-prior,SM1,0469,0.6471297522224324,2.0447373390197754,-1.0913610458374023,27209,0.6471686960633645
MD-prior,SM1,0471,0.6700400094139798,2.1593868732452393,-1.1229217052459717,28250,0.6714955362400773
MD-prior,SM1,0473,0.6869719662058372,2.0130128860473633,-0.18930435180664062,28330,0.6872554432628369
MD-prior,SM1,0475,0.6996240417948343,1.8756389617919922,-0.3272444009780884,28366,0.7002051382240891
MD-prior,SM1,0477,0.7187571222365722,2.021223306655884,-0.48820674419403076,27938,0.7211543338236039
MD-prior,SM1,0478,0.7304477057402935,2.1571218967437744,-0.32882392406463623,27332,0.7348676333643741
MD-prior,SM1,0480,0.7640029243054774,2.231895923614502,-0.6533563137054443,26883,0.7667849498704518
MD-prior,SM1,0482,0.7843961691193646,2.3009181022644043,-0.6351470947265625,26686,0.7890977223490837
MD-prior,SM1,0484,0.8095425152595637,2.276137351989746,-1.3712495565414429,26470,0.8164032879371531
MD-prior,SM1,0486,0.8141082930136522,2.1245479583740234,-1.214638352394104,26208,0.8202789201892452
MD-prior,SM1,0488,0.8231186966640807,2.1462888717651367,-1.0148584842681885,26326,0.8310737104565996
MD-prior,SM1,0490,0.8433412034969051,2.099752426147461,-0.9919703006744385,26331,0.8504259816795849
MD-prior,SM1,0492,0.8478381828298367,2.0877718925476074,-0.781625509262085,25829,0.8553072625698324
MD-prior,SM1,0494,0.8497781390780069,2.0375847816467285,-0.5905330181121826,25022,0.8594143684031325
MD-prior,SM1,0496,0.8466073571983337,2.069234848022461,-0.21198391914367676,23847,0.8625195841048283
MD-prior,SM1,0498,0.8438439539488157,2.1421313285827637,-0.020742416381835938,22917,0.8513787136914185
MD-prior,SM1,0500,0.8379185246768952,2.044081687927246,-0.1442432403564453,22124,0.8409796350972821
MD-prior,SM1,0502,0.8296333735080285,2.1353812217712402,0.5141496658325195,21278,0.8395747009616137
MD-prior,SM1,0504,0.8273378432152806,2.0552725791931152,0.28768181800842285,20758,0.8372074414882976
MD-prior,SM1,0507,0.8247234714962927,2.2751986980438232,0.5879700183868408,20325,0.8314017323411004
MD-prior,SM1,0510,0.8308745619039857,2.2253246307373047,0.7995665073394775,20308,0.8347627215551744
MD-prior,SM1,0513,0.8266099927820996,2.328336238861084,0.5458593368530273,20383,0.8308681672025724
MD-prior,SM1,0515,0.832368315239244,2.204328775405884,-0.0743567943572998,20540,0.835246264749708
MD-prior,SM1,0517,0.8411788953009068,2.344280481338501,-0.2161562442779541,20308,0.8470413100111649
MD-prior,SM1,0519,0.8396773918238457,2.66110897064209,-0.9760111570358276,19456,0.8451891799349427
MD-prior,SM1,0521,0.837109614206981,3.0791163444519043,-1.0458379983901978,19016,0.8579960185799602
MD-prior,SM1,0523,0.8378183131659743,3.3884196281433105,-1.1735856533050537,18384,0.8522866894197952
MD-prior,SM1,0526,0.8292378752886836,3.839433193206787,-2.2672414779663086,17855,0.8575515947467167
MD-prior,SM1,0531,0.8298538622129437,4.153713703155518,-2.7275829315185547,17380,0.8515531230495943
MD-prior,SM1,0535,0.8091634752918377,4.133403301239014,-3.2329559326171875,17447,0.8466537936231338
MD-prior,SM1,0537,0.8110949163022835,3.9218664169311523,-2.9417574405670166,18271,0.8406877048076491
MD-prior,SM1,0539,0.8034435731333106,3.767460584640503,-2.6546120643615723,18755,0.833607764970968
MD-prior,SM1,0542,0.8031793466982111,3.4864842891693115,-2.1899044513702393,19259,0.8391330115993565
MD-prior,SM1,0546,0.8155962528483416,3.5405755043029785,-2.322375774383545,19171,0.8463717117967644
MD-prior,SM1,0548,0.8193396809694572,3.4518094062805176,-2.0024328231811523,19766,0.8479799037052543
MD-prior,SM1,0551,0.8175288454191182,2.7217864990234375,-1.1743009090423584,21289,0.8495392869639594
MD-prior,SM1,0553,0.8155378057953365,2.711176872253418,-1.0745823383331299,22663,0.8470956927337657
MD-prior,SM1,0554,0.8223027792162956,2.376258373260498,-0.5582869052886963,23715,0.8478854502170564
MD-prior,SM1,0556,0.8318280704067507,1.981794834136963,-0.28502941131591797,24914,0.8478470490440565
MD-prior,SM1,0558,0.8354919336514428,2.040132999420166,-0.19024312496185303,25642,0.8494799502845555
MD-prior,SM1,0560,0.8433106058134604,2.1840333938598633,-0.23815035820007324,25847,0.8624497330081087
MD-prior,SM1,0562,0.8538680077066257,2.295374870300293,0.07280707359313965,26147,0.867651412968385
MD-prior,SM1,0564,0.8512888301387971,2.3299753665924072,0.07413327693939209,25758,0.8669599413450643
MD-prior,SM1,0567,0.8450288428910757,2.255171537399292,-0.07110834121704102,24903,0.8554171643064323
MD-prior,SM1,0569,0.8333390393371906,2.2617578506469727,-0.49661099910736084,24320,0.8496131528046421
MD-prior,SM1,0572,0.8219008117976533,2.102106809616089,-0.6228387355804443,23139,0.8365494568324757
MD-prior,SM1,0574,0.81851000984575,2.3421645164489746,-0.8450448513031006,22379,0.8316682582825241
MD-prior,SM1,0576,0.8152492668621701,2.2287368774414062,-0.6670355796813965,21303,0.8251895534962089
MD-prior,SM1,0578,0.8092825625102141,2.423107624053955,-0.9065866470336914,19587,0.8191677278889209
MD-prior,SM1,0580,0.7959466095263604,2.5873780250549316,-1.3460814952850342,17465,0.8052950415077407
MD-prior,SM1,0582,0.7653536213023675,2.9716343879699707,-1.6842633485794067,14816,0.7747697881547829
MD-prior,SM1,0584,0.7689385083002104,3.8236827850341797,-2.494335174560547,12172,0.774123578379646
MD-prior,SM1,0588,0.7713191785589976,4.494309425354004,-3.581225872039795,10193,0.772800111474953
MD-prior,SM1,0590,0.7652910546358903,4.9341020584106445,-4.582673072814941,9465,0.7652910546358903
MD-prior,SM1,0593,0.7543189114814248,3.602653741836548,-2.8062164783477783,9302,0.7543189114814248
MD-prior,SM1,0595,0.735726643598616,3.1342506408691406,-1.7884373664855957,9439,0.735726643598616
MD-prior,SM1,0597,0.719768737809975,2.950519323348999,-1.1598467826843262,9560,0.719768737809975
MD-prior,SM1,0599,0.6472727272727272,2.715557813644409,-0.9306371212005615,9681,0.6472727272727272
MD-prior,SM1,0600,0.6424478849201511,3.3060760498046875,-1.9137710332870483,9972,0.6424478849201511
MD-prior,SM1,0601,0.6064996084573219,3.273531913757324,-1.9165724515914917,10626,0.6064996084573219
MD-prior,SM1,0604,0.5674068804309162,3.0796825885772705,-1.6817748546600342,10961,0.5674068804309162
MD-prior,SM1,0607,0.5333488697273363,3.5349130630493164,-2.8582215309143066,11269,0.5333488697273363
MD-prior,SM1,0609,0.5190032269630692,3.465324640274048,-2.816066265106201,11428,0.5190032269630692
MD-prior,SM1,0616,0.45959713796857987,3.456026315689087,-2.952456474304199,11675,0.460221746741879
MD-prior,SM1,0627,0.4412059708537377,2.745211124420166,-2.3347437381744385,14857,0.44286600313062996
MD-prior,SM1,0631,0.4539114614918132,2.7580409049987793,-2.2449791431427,16282,0.4554761444852231
MD-prior,SM1,0632,0.46432562297463403,2.9046237468719482,-2.488434314727783,16383,0.4660047545797791
MD-prior,SM1,0634,0.4721256857282362,2.5836527347564697,-2.054542303085327,16249,0.472633242350237
MD-prior,SM1,0635,0.4822199383350462,2.3392140865325928,-1.8149018287658691,16225,0.4832652581469836
MD-prior,SM1,0637,0.48870811073336573,3.0194668769836426,-2.713412046432495,15906,0.4892053563295175
