model,seq,kf,iou,absdiff_med_mm,signed_med_mm,n_px,occ_ratio
MD-gt,SM1,0329,0.4313961699829685,2.02418851852417,0.9594857692718506,10284,0.4542922258799696
MD-gt,SM1,0330,0.42700653921446124,1.9305497407913208,0.860169529914856,10120,0.44609994934999153
MD-gt,SM1,0332,0.4191149126069171,1.7415732145309448,0.5402714014053345,9960,0.44581965142712804
MD-gt,SM1,0335,0.4098662412565959,2.050027370452881,1.2521594762802124,9842,0.4461880585742458
MD-gt,SM1,0337,0.42073170731707316,2.072632312774658,0.684201717376709,10052,0.4485938412751398
MD-gt,SM1,0341,0.42555739058629233,2.1701903343200684,1.171395182609558,10182,0.44919202518363066
MD-gt,SM1,0344,0.4264043318315215,2.2993087768554688,1.0908246040344238,10174,0.45343890830981765
MD-gt,SM1,0347,0.43378401074907624,1.8784105777740479,0.33017992973327637,10193,0.4507796235713982
MD-gt,SM1,0354,0.4280826257762007,1.8895864486694336,0.7604658603668213,9995,0.44715551560292793
MD-gt,SM1,0358,0.4360213903743316,1.869887113571167,0.2410411834716797,10047,0.45267667806292466
MD-gt,SM1,0362,0.43957729674450313,1.9195377826690674,-0.019311904907226562,10163,0.4548899702855174
MD-gt,SM1,0366,0.43717434013837875,1.7745345830917358,0.28111040592193604,10112,0.4594266383310925
MD-gt,SM1,0370,0.4576550051957049,1.9170641899108887,0.3520846366882324,10395,0.4749616648411829
MD-gt,SM1,0376,0.5357790287186337,1.4210641384124756,0.11482834815979004,11151,0.5586811271424421
MD-gt,SM1,0380,0.5757636454682024,1.1331439018249512,-0.006318092346191406,11423,0.6430659983291562
MD-gt,SM1,0384,0.6239752049590082,1.6030669212341309,-0.39580464363098145,12442,0.6846963646735467
MD-gt,SM1,0392,0.6601657961569792,1.8436014652252197,-0.9910762310028076,13653,0.6859367396593674
MD-gt,SM1,0395,0.655128387005249,1.892969012260437,-1.1944025754928589,13668,0.7028802179624404
MD-gt,SM1,0397,0.6635577909077591,1.7237067222595215,-1.052364706993103,13404,0.7156670191871884
MD-gt,SM1,0400,0.6723410820818762,1.5842169523239136,-0.2218782901763916,12912,0.7145794885315054
MD-gt,SM1,0402,0.6748073374579399,1.493886113166809,0.0998079776763916,12286,0.7210417712341755
MD-gt,SM1,0404,0.6747365422956423,1.3622045516967773,0.3994107246398926,11680,0.7328775197453731
MD-gt,SM1,0406,0.705767708143005,1.5549063682556152,0.6555020809173584,11411,0.74400647611931
MD-gt,SM1,0408,0.7350642640315185,1.4390349388122559,0.4584193229675293,11107,0.7542118323103043
MD-gt,SM1,0414,0.7836051440477045,1.6260147094726562,1.0443329811096191,10365,0.8071043820061145
MD-gt,SM1,0419,0.7634197522507277,1.1302828788757324,0.17927587032318115,10816,0.7791968310340117
MD-gt,SM1,0421,0.7365591397849462,1.5200376510620117,-0.16510486602783203,11649,0.7530255770430443
MD-gt,SM1,0428,0.6363045174716032,1.3271570205688477,0.44664740562438965,14523,0.8048488905891354
MD-gt,SM1,0446,0.6456854277977018,1.89208984375,-1.334846019744873,17440,0.6676555662686345
MD-gt,SM1,0451,0.6627120523339617,1.5564709901809692,-0.7760524749755859,17656,0.681605801218555
MD-gt,SM1,0460,0.6924500765315204,1.6734898090362549,-0.61798095703125,19311,0.706788239939692
MD-gt,SM1,0462,0.7193263833199679,1.7296671867370605,-0.6942152976989746,21375,0.7352713047583719
MD-gt,SM1,0464,0.7490945222603289,1.6744434833526611,-0.5609095096588135,23197,0.7621415654869542
MD-gt,SM1,0467,0.7686691508376503,1.7697960138320923,-0.9078085422515869,25164,0.7797762399780508
MD-gt,SM1,0469,0.7863299605062123,1.5743076801300049,-0.6085336208343506,27151,0.7912354743597155
MD-gt,SM1,0471,0.8099851394604481,1.5964657068252563,-0.557824969291687,28146,0.8185080969335018
MD-gt,SM1,0473,0.8113223854796888,1.661837100982666,0.19866228103637695,27914,0.8360785000876118
MD-gt,SM1,0475,0.8204282880149376,1.451253890991211,0.23239850997924805,27929,0.8501704966641958
MD-gt,SM1,0477,0.8395169811320755,1.5301555395126343,0.1901686191558838,27526,0.8751230920728705
MD-gt,SM1,0478,0.8615140453896207,1.5591979026794434,0.41919946670532227,26980,0.8901924130595933
MD-gt,SM1,0480,0.8923215657459671,1.6001760959625244,0.17344951629638672,26545,0.9251129761136216
MD-gt,SM1,0482,0.9131660364386387,1.7322301864624023,0.38570165634155273,26407,0.9391637630662021
MD-gt,SM1,0484,0.9397475673388803,1.5811175107955933,-0.4437565803527832,26402,0.9577625164573177
MD-gt,SM1,0486,0.9303479061857861,1.5937983989715576,-0.17139315605163574,26135,0.948782145284166
MD-gt,SM1,0488,0.9373341353809136,1.7447173595428467,-0.1366138458251953,26347,0.9494053977070427
MD-gt,SM1,0490,0.9327148645766687,1.6349256038665771,-0.18553435802459717,26178,0.954318369694138
MD-gt,SM1,0492,0.9346497414198401,1.7160922288894653,0.08557736873626709,25784,0.9475389544196884
MD-gt,SM1,0494,0.9302913198573127,1.7277896404266357,0.1786649227142334,24971,0.9451080241135282
MD-gt,SM1,0496,0.9150208301188089,1.7019808292388916,0.19662082195281982,23614,0.9528361261899142
MD-gt,SM1,0498,0.9152747031595895,1.6849935054779053,0.17844140529632568,22658,0.9455006337135615
MD-gt,SM1,0500,0.9061617671483142,1.6391873359680176,-0.03388524055480957,21777,0.9377822801907898
MD-gt,SM1,0502,0.8794016695622696,2.031564712524414,0.4075765609741211,20705,0.9389700096179068
MD-gt,SM1,0504,0.8765089014329136,1.6553103923797607,0.0012814998626708984,20153,0.9388066397487662
MD-gt,SM1,0507,0.8815227070347285,1.7840564250946045,0.15553832054138184,19769,0.9372421380764646
MD-gt,SM1,0510,0.9072712418300654,1.7529428005218506,0.23666024208068848,19909,0.9471294193966915
MD-gt,SM1,0513,0.8858241612518234,1.7757713794708252,0.18072128295898438,19819,0.9400209176481288
MD-gt,SM1,0515,0.8941327661083045,1.7500221729278564,0.10292232036590576,20032,0.942598736535927
MD-gt,SM1,0517,0.8973674687895784,1.594245433807373,0.0680685043334961,19769,0.9543866188324093
MD-gt,SM1,0519,0.9132057642334042,1.4876723289489746,-0.21192431449890137,19080,0.9518461390147498
MD-gt,SM1,0521,0.9135174418604651,1.566573977470398,0.33302605152130127,18690,0.9649253731343284
MD-gt,SM1,0523,0.9230498592681946,1.7245113849639893,0.5358457565307617,18136,0.9588879787016179
MD-gt,SM1,0526,0.9055783009211873,1.5124380588531494,0.1951158046722412,17589,0.9647002954833263
MD-gt,SM1,0531,0.9161420030686207,1.515805721282959,0.32016634941101074,17174,0.9597943722943723
MD-gt,SM1,0535,0.9031186757303721,1.5682876110076904,0.2582967281341553,17327,0.9614397261739224
MD-gt,SM1,0537,0.9166123778501629,1.4965534210205078,0.3898441791534424,18199,0.959524541448919
MD-gt,SM1,0539,0.9217323372882184,1.4565438032150269,0.2011507749557495,18768,0.9561155012176333
MD-gt,SM1,0542,0.9102655118557433,1.5240609645843506,0.2943277359008789,19163,0.9650438169425511
MD-gt,SM1,0546,0.9126787416587226,1.382291316986084,0.011295080184936523,19001,0.9665768194070081
MD-gt,SM1,0548,0.9144223625557206,1.5083551406860352,0.18292665481567383,19591,0.9656257449344458
MD-gt,SM1,0551,0.9070405625589572,1.3545900583267212,-0.040337443351745605,21034,0.9657900552486188
MD-gt,SM1,0553,0.9067875125881169,1.4199763536453247,-0.006601214408874512,22426,0.9649647156496471
MD-gt,SM1,0554,0.9149341312711304,1.3670921325683594,0.008970499038696289,23396,0.9665176789847554
MD-gt,SM1,0556,0.9215337264063485,1.2770593166351318,-0.20298361778259277,24499,0.9688438010562711
MD-gt,SM1,0558,0.9237540923972354,1.3137757778167725,-0.35515427589416504,25243,0.9650713436385255
MD-gt,SM1,0560,0.9170470474068217,1.1207759380340576,-0.2067089080810547,25505,0.9629043535862805
MD-gt,SM1,0562,0.9278269278985637,1.3196468353271484,0.17468631267547607,25872,0.9608364603446391
MD-gt,SM1,0564,0.9255881288454578,1.4508366584777832,0.2566128969192505,25562,0.9567488047076131
MD-gt,SM1,0567,0.9268092412197215,1.373395323753357,0.24124979972839355,24812,0.9439319200210867
MD-gt,SM1,0569,0.9220892027644548,1.5357434749603271,0.11470913887023926,24368,0.9353918697950336
MD-gt,SM1,0572,0.9141893481841713,1.644909381866455,0.12362003326416016,23247,0.9217261201669423
MD-gt,SM1,0574,0.909237530744728,1.9767284393310547,0.20268559455871582,22479,0.916423830338352
MD-gt,SM1,0576,0.9084563644824231,2.066448211669922,0.6567239761352539,21370,0.9144493952896244
MD-gt,SM1,0578,0.9071497011452297,2.0885169506073,0.5218684673309326,19661,0.9122975569585506
MD-gt,SM1,0580,0.8767925370912519,2.236619472503662,0.5037188529968262,17314,0.9028525431403129
MD-gt,SM1,0582,0.8753555580839686,2.115696668624878,0.032767653465270996,14904,0.8764230418943534
MD-gt,SM1,0584,0.8830750654055142,2.1191835403442383,-0.12359023094177246,12181,0.8882685322211759
MD-gt,SM1,0588,0.9073419386664474,1.741558313369751,-0.3631412982940674,10167,0.9161642025274634
MD-gt,SM1,0590,0.9497206703910615,1.661926507949829,-0.4515349864959717,9329,0.9801911208441171
MD-gt,SM1,0593,0.9214312406576981,1.6220510005950928,-0.5345344543457031,9297,0.922329189643892
MD-gt,SM1,0595,0.874017787755807,1.7031878232955933,-0.5885660648345947,9360,0.8877098373488737
MD-gt,SM1,0597,0.8659231930236458,1.492530107498169,-0.1914501190185547,9559,0.8668624161073826
MD-gt,SM1,0599,0.7610626017463371,1.4800727367401123,-0.22172927856445312,9643,0.7661595547309833
MD-gt,SM1,0600,0.7377002693889125,1.4747679233551025,-0.14010071754455566,9841,0.7543658746063555
MD-gt,SM1,0601,0.6996759559300065,1.476675271987915,-0.03769993782043457,10579,0.7048690112461808
MD-gt,SM1,0604,0.6415247835434947,1.469731330871582,0.004291534423828125,10845,0.653632265995434
MD-gt,SM1,0607,0.5962339785853684,1.6694366931915283,0.06619095802307129,11133,0.6080233793836344
MD-gt,SM1,0609,0.5784526757289403,1.730799674987793,-0.2937614917755127,11303,0.5891330891330891
MD-gt,SM1,0616,0.5130396668858207,1.777052879333496,0.13837218284606934,11568,0.5213750550903482
MD-gt,SM1,0627,0.4891401368640286,1.665949821472168,0.36337971687316895,14707,0.4990016638935108
MD-gt,SM1,0631,0.49718331537632754,1.8752962350845337,0.14325976371765137,16016,0.5137254901960784
MD-gt,SM1,0632,0.5093443340208763,1.583874225616455,-0.02886354923248291,16122,0.5267117658215844
MD-gt,SM1,0634,0.5242492734904747,1.4895200729370117,0.47665834426879883,16083,0.5348549876446872
MD-gt,SM1,0635,0.53773896937223,1.683264970779419,0.7260739803314209,16091,0.5473607135725221
MD-gt,SM1,0637,0.5458279142994045,1.6259849071502686,-0.16161799430847168,15781,0.5545000860437101
MD-gt,SM1,0639,0.553539653187258,1.3717114925384521,0.2664625644683838,15699,0.5656118143459916
MD-gt,SM1,0641,0.561043246279135,1.5365779399871826,0.14787912368774414,15833,0.5657700161960425
MD-gt,SM1,0644,0.558202061287098,1.5986859798431396,0.09635090827941895,16081,0.5631591687126111
MD-gt,SM1,0647,0.5497313679570188,1.8704980611801147,0.32489001750946045,15754,0.5564318079623672
MD-gt,SM1,0651,0.5320883202641353,1.7971396446228027,-0.27233362197875977,15235,0.5445184106511337
MD-gt,SM1,0653,0.5445873374788016,1.8960833549499512,-0.19022822380065918,15145,0.5628083220132981
MD-gt,SM1,0659,0.5234419873635842,1.8693208694458008,-0.26769936084747314,14418,0.5421542263245875
MD-gt,SM1,0662,0.5175489696351854,1.978546380996704,-0.4579126834869385,14015,0.5452860267675083
MD-gt,SM1,0664,0.5260154921594559,1.860201358795166,-0.2968311309814453,13769,0.5531284851747875
MD-gt,SM1,0666,0.5234901900674432,1.725122332572937,-0.27871131896972656,13522,0.5497388321509317
MD-gt,SM1,0668,0.5225032147449635,1.7475783824920654,0.4814565181732178,13281,0.5513380449456047
MD-gt,SM1,0671,0.515561882045166,1.8225312232971191,-0.26237964630126953,13276,0.5384675466687495
MD-gt,SM1,0675,0.511823065762127,1.8820464611053467,-0.07408857345581055,12855,0.5356090177646777
MD-gt,SM1,0677,0.5059620376378975,2.142488956451416,-0.0017285346984863281,12361,0.5284649899147903
MD-gt,SM1,0681,0.49500613999181337,2.0563602447509766,0.06990134716033936,11972,0.5181859749760984
MD-gt,SM1,0685,0.4874648353466821,2.2112579345703125,-0.2923011779785156,11642,0.5072943741091641
MD-gt,SM1,0692,0.4793367454845396,2.148956060409546,0.344693660736084,11203,0.4957232058848687
MD-gt,SM1,0700,0.4750321807448178,2.0011067390441895,-0.17002224922180176,10529,0.4979715109989181
MD-gt,SM1,0703,0.4888022028453419,2.0890088081359863,-0.13056397438049316,10424,0.5233377160030053
MD-gt,SM1,0706,0.5127187178356124,2.217918634414673,-0.19003450870513916,10326,0.5327009981625863
MD-gt,SM1,0710,0.5329067641681902,1.4428794384002686,0.30878186225891113,10425,0.5552578700602813
MD-gt,SM1,0713,0.5924735354431081,1.2094974517822266,-0.32955408096313477,10633,0.6373945748803282
MD-gt,SM1,0716,0.6147256438969765,1.7644613981246948,-0.6312131881713867,10876,0.6756144326302945
MD-gt,SM1,0718,0.6214698506160724,1.8941015005111694,-0.3640204668045044,11352,0.7158599203830843
MD-gt,SM1,0721,0.6761660585741052,2.1294355392456055,-1.0127127170562744,13603,0.7209679052343829
MD-gt,SM1,0723,0.7248356566739708,2.023592472076416,-0.8220523595809937,15438,0.74608268831414
MD-gt,SM1,0725,0.7440529960855164,2.3675413131713867,-0.6357282400131226,17224,0.7656998519292745
MD-gt,SM1,0728,0.8027980295566502,1.7258822917938232,-0.3327876329421997,20368,0.8148853447591843
MD-gt,SM1,0730,0.8277098192837873,1.6869306564331055,0.11783838272094727,22395,0.8380347121566879
MD-gt,SM1,0732,0.8583110210579636,1.2137889862060547,-0.3846585750579834,23703,0.8640438427757413
MD-gt,SM1,0734,0.8818521445506142,1.15966796875,-0.6591379642486572,24547,0.8940308760258867
MD-gt,SM1,0737,0.9078352863387577,0.9856522083282471,-0.5264580249786377,24691,0.928019897542505
MD-gt,SM1,0739,0.9155636007089791,1.043081283569336,-0.6641745567321777,24252,0.9502783643693608
MD-gt,SM1,0742,0.9150175079671087,0.9683668613433838,-0.40274858474731445,23191,0.9610007654808428
MD-gt,SM1,0745,0.9300365387809334,0.967562198638916,-0.41300058364868164,22304,0.9546276439174131
MD-gt,SM1,0748,0.9235652827666861,1.1420249938964844,-0.15112757682800293,21915,0.9585778685038701
MD-gt,SM1,0750,0.9245778135184323,1.296699047088623,-0.344693660736084,21595,0.9646575934327069
MD-gt,SM1,0753,0.9249189848912083,1.2254118919372559,-0.23999810218811035,21875,0.9616572310859496
MD-gt,SM1,0756,0.9253533757526583,1.1408329010009766,-0.17443299293518066,21567,0.9582175121612231
MD-gt,SM1,0758,0.9212078215758436,1.3672113418579102,0.09612739086151123,20644,0.9612982074959261
MD-gt,SM1,0760,0.9213690174581971,1.483827829360962,-0.21821260452270508,19915,0.9596429410382898
MD-gt,SM1,0766,0.920468881412952,1.594632863998413,0.3516972064971924,17372,0.9409764649630771
MD-gt,SM1,0773,0.9037144859561163,1.6841888427734375,0.16447901725769043,16653,0.9635231316725978
MD-gt,SM1,0788,0.911715098067563,1.4275461435317993,0.3480464220046997,18760,0.9651260712339624
MD-gt,SM1,0790,0.9210106988390622,1.4237463474273682,0.25454163551330566,20081,0.9578229398663697
MD-gt,SM1,0792,0.9073377234242709,1.7322003841400146,0.08207559585571289,21141,0.9513102060457588
MD-gt,SM1,0794,0.9100187460945637,1.476585865020752,0.322490930557251,21697,0.9541405617354984
MD-gt,SM1,0796,0.9115637960478166,1.4099329710006714,0.2167224884033203,22192,0.9513946538269965
MD-gt,SM1,0798,0.9113219633277284,1.5392601490020752,-0.023126602172851562,22553,0.9476582898172323
MD-gt,SM1,0800,0.8991570524025949,1.7596185207366943,0.4377514123916626,22940,0.9392328745388917
MD-gt,SM1,0812,0.8592178365227495,1.6939491033554077,0.2747476100921631,23508,0.9095587961063664
MD-gt,SM1,0814,0.8837672394719375,1.5304982662200928,-0.03269314765930176,23807,0.9205233279446595
MD-gt,SM1,0816,0.8938108356290174,1.6829818487167358,0.06078183650970459,24264,0.9225520173018122
MD-gt,SM1,0818,0.9003808749029324,1.8660128116607666,0.11834502220153809,24173,0.9279711884753902
MD-gt,SM1,0820,0.9040265606300428,1.9991695880889893,0.42945146560668945,23246,0.9282949524963835
MD-gt,SM1,0822,0.9175476550063267,1.809731125831604,0.662878155708313,22254,0.9306291867011877
MD-gt,SM1,0824,0.9252486772486772,1.910671591758728,0.3848224878311157,21668,0.9363133248190719
MD-gt,SM1,0826,0.9246463667210153,2.1838693618774414,0.26692450046539307,20734,0.9294928432585262
MD-gt,SM1,0827,0.9267436964962342,2.60964035987854,0.26482343673706055,19572,0.9298130534601509
MD-gt,SM1,0829,0.9201308292888795,2.3255646228790283,-0.25984644889831543,17071,0.936063829787234
MD-gt,SM1,0831,0.9187196547383564,2.0502357482910156,0.33664703369140625,14302,0.9390598497698086
MD-gt,SM1,0834,0.9076122792878599,1.7341375350952148,-0.7990598678588867,11072,0.9341108304858119
MD-gt,SM1,0836,0.8555330360762059,1.3415366411209106,-0.17881393432617188,9984,0.9393323165565158
MD-gt,SM1,0838,0.826326029946705,0.8175075054168701,0.13568997383117676,9283,0.8607998620927426
MD-gt,SM1,0842,0.7149225538345296,1.1684298515319824,0.2043694257736206,9054,0.7380350715981315
MD-gt,SM1,0845,0.677713987473904,1.051396131515503,0.21472573280334473,9860,0.6797961983147168
MD-gt,SM1,0846,0.6511019116035554,1.252979040145874,0.5716085433959961,10201,0.6550314273509489
MD-gt,SM1,0848,0.6124573283339863,1.3908147811889648,1.1570453643798828,10649,0.6215318813664247
MD-gt,SM1,0850,0.5760469098645633,1.5268325805664062,0.2021193504333496,10924,0.5817102385168211
MD-gt,SM1,0853,0.5585672307224643,1.7396658658981323,0.6841719150543213,10830,0.5618907392363932
MD-gt,SM1,0863,0.5311659623511333,1.6084462404251099,0.41928887367248535,11026,0.5430216802168022
MD-gt,SM1,0870,0.5450980392156862,1.7839223146438599,0.20770728588104248,11178,0.5587574484712318
MD-gt,SM1,0873,0.5560529095206961,1.918107271194458,0.168532133102417,10931,0.579487441290586
MD-gt,SM1,0875,0.5695090439276486,1.9803047180175781,0.4041343927383423,10860,0.5874758245779101
MD-gt,SM1,0877,0.5763356733294036,1.4979392290115356,0.2396106719970703,10610,0.5941903316713636
MD-gt,SM1,0880,0.5842853162440791,1.802206039428711,0.37470459938049316,10275,0.605126467931346
MD-gt,SM1,0883,0.5875531728920226,1.5123337507247925,0.44061243534088135,9898,0.6156081361560813
MD-gt,SM1,0887,0.5961989386646921,1.148819923400879,-0.17148256301879883,9532,0.6329777160532795
MD-gt,SM1,0889,0.6193145623646324,0.880807638168335,-0.06563961505889893,9620,0.643180349062702
MD-gt,SM1,0897,0.6121097445600757,1.6271471977233887,1.1305809020996094,10211,0.6716125076640098
